Time,p1,p2,p3,p4
1,0.0508455904575556,-0.770542033948789,-2.53464803701993,263.507184895341
2,0.0545443680525149,-0.860305164234089,-2.04817022625881,263.867167351355
3,0.0632863571986961,-1.00870216457271,-1.27545468291158,263.332588947011
4,0.0496360221343389,-0.88587970988012,-1.02373292064404,261.888595442419
5,0.0633944794083989,-1.03951337946292,-0.729409586780762,262.194798844279
6,0.0516093890590188,-0.867198204912318,-1.09559712132625,261.167048221714
7,0.051867279804743,-0.869098681066281,-1.1607991798103,261.053140802709
8,0.0589620370577314,-0.962409000914863,-0.838432763483979,260.806769522624
9,0.0557368366086029,-0.772031421485205,-2.44933869825936,262.64986884598
10,0.0552714203934966,-0.839544670669742,-1.95001632684638,262.99557981397
11,0.0491913124004817,-0.764629132644599,-2.26113932428912,264.356722776383
12,0.0299638366181774,-0.50815626099661,-2.80348076473313,264.032444791757
13,0.0336707851334008,-0.600086298529103,-2.46104377290792,265.011284851313
14,0.0400963001923377,-0.648116194790225,-2.53759107757888,264.543208778935
15,0.0620111671083356,-0.97894622969285,-1.37347281569644,264.264026695121
16,0.0472477614388599,-0.741246092060563,-2.39504327335731,265.611148871318
17,0.0325991715196963,-0.388286310949871,-4.61483524645977,268.351368235338
18,0.0177079350930676,-0.358352383871135,-3.10213901630948,264.000031894453
19,0.0448414972872491,-0.740517394780298,-2.1043662186323,264.476550162238
20,0.0605461483380001,-0.898518681383954,-2.14618426842844,265.351984875741
21,0.0724416677451399,-1.01107283676946,-2.32761320541,266.813058921559
22,0.0620329572306068,-0.829372330437419,-3.13518529022859,266.566337454362
23,0.0602425453687266,-0.840063633168658,-2.55235617126627,263.283857147076
24,0.0479327767918351,-0.733847485526375,-2.40018403166297,262.178271452824
25,0.0545585847275518,-0.798306378639731,-2.42881638540929,263.289642988843
26,0.0742130300068755,-0.990801147029528,-2.49439023852811,264.42191949439
27,0.063600945095377,-0.815727346217631,-3.3797743241188,266.305941907199
28,0.0649447414961417,-0.844482356453997,-3.20533656194345,266.481506315864
29,0.0561038853958574,-0.805477043522345,-2.68551842677291,265.546389319991
30,0.0459223791092306,-0.619586879699922,-3.47546763829612,265.472595398519
31,0.0617737180356659,-0.811179759087134,-3.41353565168736,266.948894211724
32,0.0471805858653024,-0.696365771468366,-2.94934981409647,264.85285407681
33,0.0553344403857194,-0.790804974267617,-2.88181325661908,266.10224303469
34,0.0423506462900014,-0.59072324726192,-3.78287231567371,267.0883880155
35,0.034910448458051,-0.486265133561464,-3.86109398756059,265.712836514833
36,0.0344680839003143,-0.436767911883568,-4.17938475405993,266.00100152059
37,0.0272813534133413,-0.365014791011376,-4.28810426231637,266.465601318267
38,0.0283033605696176,-0.464209608021175,-3.33817111522757,265.615122223906
