Time,p1,p2,p3,p4
1,0.0432705746284788,-0.574554506567878,-3.39506646626757,258.686404557258
2,0.05559720941768,-0.687363846074949,-3.67710010323251,261.215832155296
3,0.0419447247831125,-0.445292061230477,-4.83209086843079,262.774918336888
4,0.041187755850762,-0.52917155688797,-3.77203323557711,261.416152880218
5,0.047848981211516,-0.615545254143887,-3.49775110819365,261.906682040689
6,0.0454640220649831,-0.52390760501187,-4.3876069483954,264.35629467613
7,0.0475515862541767,-0.554930816812022,-4.06228123204008,262.724179952332
8,0.0603797535408058,-0.762743377951229,-3.16519286343127,261.718251414705
9,0.045183928449004,-0.549047159106227,-3.85576121115712,261.978821277068
10,0.0409615348562525,-0.483013702810406,-3.85028148796839,260.442877363726
11,0.039260530948276,-0.524493545470044,-3.43541877261203,261.526493874497
12,0.0407872357580693,-0.555386389538683,-3.48879025132307,263.109934117161
13,0.0360612098730058,-0.470918769124782,-3.59718774628733,260.966085604305
14,0.0475392158449683,-0.663996443786974,-2.79849152883041,259.738976179072
15,0.0406233641832113,-0.524224715586265,-3.75389193284968,262.294126360857
16,0.019409261884959,-0.24578207693827,-4.54657802761753,264.115764112791
17,0.0199642725257954,-0.319842843118964,-4.12376979460157,265.785074678292
18,0.0242263398608561,-0.350228092376777,-4.33617350168154,266.388651443099
19,0.0472447124533109,-0.658364663798002,-3.66499459068303,267.155053405481
20,0.0444923621568675,-0.647094589804392,-3.19534327489172,263.291225525122
21,0.0526457763031106,-0.73149924544338,-2.97987380857086,262.189841733699
22,0.064415459224336,-0.92223656518028,-2.26831771773557,261.973408902298
23,0.0401549935462247,-0.451203021892595,-4.51893296508211,261.855646484934
24,0.04880367314965,-0.569807260324244,-4.06775863023914,260.426609738987
25,0.0382173802561159,-0.419027893095997,-4.36176635791745,258.282141190095
26,0.0538948255523782,-0.655798273262632,-3.48902170134541,258.654012887682
27,0.0549762919497077,-0.704872556184051,-3.2529016069072,260.408274825728
28,0.0569682924936012,-0.759393811729922,-3.0196991893561,261.170398973751
29,0.0419636774104898,-0.488344012648929,-4.2197032101323,262.156062554678
30,0.0343632689932002,-0.328386217596083,-5.08627780538516,262.724214564072
31,0.0279827333535772,-0.276554162167874,-4.86227614725811,261.490292763683
32,0.0358733210347342,-0.403225586204462,-4.60325900754441,262.642862345811
33,0.0286756309473492,-0.296611288362962,-4.88514769665136,262.610961389543
34,0.0519620940332634,-0.719470132618001,-2.91716579364644,261.507048202393
35,0.0546172684677784,-0.770801759046131,-2.82192173106275,262.082110992399
36,0.0555674123821205,-0.700248328785182,-3.85347094610457,264.944480945251
37,0.0583296160462054,-0.70403075495661,-4.03614314431768,265.570771871111
38,0.0539178287612864,-0.710499240527158,-3.58702598797158,265.299829958591
39,0.0375306509131322,-0.46997194999874,-4.43998091780197,266.743120084441
40,0.0276191465384906,-0.366084680593504,-3.99145174717636,263.919289817695
41,0.047453769199436,-0.597986009650937,-3.10489540198881,260.414897278067
42,0.0522917499399875,-0.662569517415602,-2.70558393160625,259.054109180737
43,0.04086744890561,-0.471934038082307,-3.26087554396337,257.840094554231
44,0.0454716270042996,-0.574424039094466,-3.23371596993121,261.459045446245
45,0.0628647836649621,-0.843815555392126,-2.8420541146477,265.041526879719
46,0.0419567241554731,-0.46527265175447,-4.62085188123341,266.000747523834
47,0.0342808372755259,-0.296683088204035,-5.24891090642024,263.456583342018
48,0.0449850558095029,-0.562878736646473,-3.59135749992585,260.97957523606
49,0.0383062030321122,-0.508708833722766,-3.67472630788396,262.326811614834
50,0.0208430453416523,-0.270550810587457,-4.16311139437829,262.536548398719
51,0.0392550593137029,-0.532064664761519,-3.17035274594955,262.124287606155
52,0.038879704114612,-0.495647612192493,-3.99268426582117,265.724424829756
53,0.03440664894612,-0.389968180052107,-4.66828087008786,266.922503889828
54,0.0345954712344228,-0.406363984653761,-4.39827061927359,265.105926339383
55,0.0428200155685014,-0.49214540474148,-4.3281145698812,265.711228103349
56,0.0345429188804741,-0.453166484750541,-3.7794343149926,264.169382058131
57,0.0450823992813514,-0.536381965054248,-3.34854285393991,260.045739956251
58,0.0247728177787794,-0.263817489382278,-4.22890933736138,260.592397661071
59,0.049518489392737,-0.617595537232106,-3.40107396637191,261.670045818682
60,0.0490397837498578,-0.611400872404102,-3.81055662781206,264.651050582813
61,0.0372154048942875,-0.482132355457363,-4.11796108006599,265.54320288083
62,0.026331921569767,-0.28008466183188,-5.19255487226054,266.672796205727
63,0.0159795160524085,-0.158372493414296,-5.33015014236568,265.300503245394
64,0.0425402168211233,-0.565428033744797,-3.79448982669675,265.152051575747
65,0.0118230458176292,-0.134808237703773,-5.34485328987492,267.531237797124
66,0.0198163258230817,-0.262063690572774,-4.94081967108859,268.261775740616
67,0.0461491984319567,-0.622700480236502,-3.49033272376202,264.818070296155
68,0.0355492337240052,-0.46656982885352,-4.22753719472638,266.032561137332
69,0.0492062068626686,-0.698467595288987,-3.42198594509174,267.526803749454
70,0.034473821850172,-0.465492663126259,-4.05430713055925,266.396030364827
71,0.050890519289095,-0.635435842457301,-3.85017825002887,267.049972985969
72,0.0287407871940803,-0.424033092519576,-4.0374763610401,267.940085009952
73,0.0119985683162436,-0.172971513787559,-4.77058911074426,267.053509283772
74,0.0296443855826602,-0.397710900020617,-4.06877407671009,265.594227740858
75,0.050630759492004,-0.595903507111028,-4.34507596900578,267.01056807755
76,0.0051488596230301,0.134526599750507,-7.05158001230577,267.292634417444
77,0.035999281925674,-0.487791589712846,-3.62928110188489,264.025242318418
78,0.0387398947254452,-0.483339344668526,-4.04471228114247,264.790641679206
79,0.0459085753194527,-0.619797036082914,-3.48734304996039,265.234676590179
80,0.0226110798015074,-0.223361774504749,-5.34763482863566,268.521490655351
81,0.0488555352354309,-0.592237305639887,-4.51888432150736,270.553533284043
82,0.0199312747618148,-0.172034576911049,-5.73319728124822,268.96320044162
83,0.0454180049230006,-0.570091065979654,-3.66090522649617,264.893626656342
84,0.0418967207872366,-0.521901446512554,-3.6255793994715,263.417313775106
85,0.0368003240439528,-0.422369582073356,-4.43774842868044,266.728791566177
86,0.0275207800361878,-0.395893106724918,-3.85300373451803,266.920215592693
87,0.0427298547509253,-0.485783703979409,-4.42350730506068,268.367237063735
88,0.0415026799936831,-0.440250885579952,-4.83484106873246,268.631222139767
89,0.0448426057836644,-0.497666530981319,-4.27206545598526,265.189200295436
90,0.0401040744132375,-0.398423426010311,-4.94317480127288,266.263938814862
91,0.0258093191923694,-0.178309046814159,-6.06517715871494,269.390962603833
92,0.0285963282632891,-0.147087107960732,-7.16358710263822,273.766555507217
93,0.0246156792631717,-0.182568433768855,-6.53308847185949,273.501328766888
94,0.0224094167175848,-0.116007927513714,-7.00391490548005,274.619222959235
95,0.0199534697296843,-0.145809311089452,-6.52012966950748,276.125335308857
