Time,p1,p2,p3,p4
1,0.0402107406502537,-0.601041799775255,-2.63502845177631,259.473096912765
2,0.0715090994941592,-1.12003076246551,-0.417841616398551,258.166269677946
3,0.0677283606276919,-0.952141673271642,-1.87223593122174,260.577738149835
4,0.0415519686955975,-0.524927552663362,-3.41612768303461,260.440460765803
5,0.0370727554701769,-0.427841565365258,-3.81389884234363,259.692654568371
6,0.0432505905390748,-0.518872219926909,-3.47294193109859,259.152789912354
7,0.0582404825197144,-0.865898557500605,-1.3625323505958,257.527776794948
8,0.0707501910954619,-1.03738627121714,-1.09643926520811,259.175717758559
9,0.0515877581989777,-0.757668376934372,-1.8683020639635,258.07779405638
10,0.0592300746344515,-0.75326926859017,-2.74000051202445,259.894380235976
11,0.0547052249560262,-0.760536405668285,-2.23838403398423,259.698454946411
12,0.0704086317736054,-0.995392219535893,-1.59434310108949,261.008944756942
13,0.0462668751453857,-0.685593408750943,-2.27590342537739,260.591981607333
14,0.0355531743252097,-0.536755324349288,-2.68243458107984,260.173841902174
15,0.0639625525650121,-0.972921383121612,-0.923864114034578,258.282525763649
16,0.0492264262509309,-0.664065772547876,-2.60974186710942,259.752821976744
17,0.0651311585517569,-1.07717045200844,-0.288663712929434,260.821986938831
18,0.0464855673609222,-0.657163083929114,-3.15068892701065,265.960779527595
19,0.0738012904943596,-1.11073723362724,-1.38768471292304,265.247774681014
20,0.0498214558649112,-0.744869401577962,-2.45495115308283,263.854781986872
21,0.0921244926387287,-1.36279590055681,-0.43880417625358,263.023336139516
22,0.0813303527936302,-1.12012441181636,-1.94579041136825,265.011687500041
23,0.0879781283090952,-1.14720669422507,-2.3817485542402,265.835757457354
24,0.0458797224774823,-0.522116132246714,-4.26769492493386,264.009583789648
25,0.0269026040713653,-0.228181765669783,-5.2411663654969,262.740841362274
26,0.0565906331841733,-0.697166701070849,-3.30725919727067,261.606993869159
27,0.0658142920020725,-0.778256226053574,-3.33194593577293,261.697691028892
28,0.0739046981735319,-0.952132413044325,-2.53118935216533,262.946064879514
29,0.0736622774144396,-0.911943193965859,-2.99463661091003,264.035956594157
30,0.0508258815713946,-0.586015889914699,-3.76165486155606,262.090381332094
31,0.0365066033857594,-0.37408117220895,-4.29898416449308,260.582802594147
32,0.0508953260799369,-0.606266560696536,-3.3015388288749,258.858656530309
33,0.053660300495538,-0.675225813483596,-3.22262551042116,260.432547747464
34,0.0490145198425993,-0.623710132783231,-3.28160781011344,260.849191385862
35,0.062075302980838,-0.851197990328124,-2.51948594092437,262.186378097653
36,0.024810046710432,-0.318679425229448,-4.17480148347946,262.460333286111
37,0.0297574531050284,-0.332615507404115,-4.46206385230736,262.507051254445
38,0.0410972918246817,-0.47561532807715,-4.03118121001282,262.062335625224
39,0.0678573302652637,-0.83778441362239,-3.50038079422518,266.280759796288
40,0.0606496233490219,-0.801689804201029,-3.42210348165535,268.510585424917
41,0.037082518617164,-0.424653785471057,-4.92633865319944,269.560102754432
42,0.0548221387942357,-0.721391490483808,-3.30626528272309,266.146874349868
43,0.0642800184824828,-0.855043454949036,-2.64513892554222,265.034807243275
44,0.059326052278168,-0.711699922784043,-3.00712374600695,261.516558737821
45,0.0501446763617691,-0.587560073177621,-3.06953596266331,258.78861494291
46,0.061145261538578,-0.861367339454998,-2.01037392232679,261.603305105991
47,0.0799432883543276,-1.2041713474269,-0.599398065240187,261.803999391977
48,0.0516443158958338,-0.66651716349255,-3.07951611881866,261.964011592217
49,0.0515345108240958,-0.55567008580259,-4.37915191309951,264.37511835039
50,0.00701434163407676,0.0457406701719882,-6.1508007652095,264.43960918095
51,0.0312401927986256,-0.390924066778808,-3.8621045969718,262.728838040162
52,0.03504926617302,-0.455558975598235,-3.78960799674901,264.140188995914
53,0.052391233677605,-0.758911321552203,-2.71255804794067,265.941993880698
54,0.0267339230628137,-0.259530226142985,-5.58367357511494,270.783936568531
55,0.0365896769369078,-0.396713110343485,-5.09352719880606,270.042799454519
56,0.037556837770429,-0.399987923822171,-5.23146611356212,270.923827402302
57,0.0265149637075238,-0.275503865337032,-5.45592705142744,271.277011830167
58,0.00920614893121884,-0.157850027080764,-4.22829826406637,265.062051726158
59,0.0245132395305654,-0.361676221046897,-3.53470851370334,263.624052879994
60,0.0392764762029645,-0.314509934135426,-5.95083034382517,269.064365541057
