Time,p1,p2,p3,p4
1,0.0382436915426294,-0.600273921236276,-3.20183928239516,266.301529324445
2,0.0337461741977697,-0.527455022317523,-3.59860644431355,267.441349485642
3,0.040315117551897,-0.673574566034228,-2.40951260730973,265.614108582794
4,0.0510704150503208,-1.00277135064436,0.222824271044952,261.694797797211
5,0.0591937005820372,-1.05899260142047,0.121288361850083,261.983445469643
6,0.0506801571988911,-1.00948100694321,0.621399476294584,260.46220816086
7,0.0555873837713682,-1.06070139502625,0.600678199743826,260.213850733338
8,0.051690619083252,-0.972178335733766,0.153595949133461,260.048040224701
9,0.0395175105894093,-0.555160430209124,-3.12696737166199,264.739360266656
10,0.0281569593830519,-0.459544214101561,-2.92964529645344,263.656768013509
11,0.0295720476472475,-0.503242942844071,-2.71412356863821,264.49325032451
12,0.0426642745923917,-0.7057152484385,-2.23545077254774,267.071363655434
13,0.0179439924833473,-0.401810759517322,-2.89267729736717,266.65266120887
14,0.0730070505338924,-1.09510425898992,-1.66224372624743,269.410456221973
15,0.0895788819626129,-1.40886423427439,0.0566241415445257,266.720177645513
16,0.10037265262863,-1.55671426970602,0.650066782989078,265.267082731426
17,0.0496417697734458,-0.810781650135079,-1.59757985905727,265.142283121539
18,0.0410088562064308,-0.660096144335211,-2.19240891134579,265.366301979417
19,0.0690386312870939,-1.02521741604466,-1.68544544815538,267.66296459518
20,0.0639489107534359,-0.969245456329633,-1.68069693113239,266.380081392259
21,0.0528997817439009,-0.763568421595722,-2.80892468131565,268.521550770322
22,0.0578369512335292,-0.908381609708761,-1.65443841574906,265.472855901489
23,0.0351909780345308,-0.508497242351241,-3.24749449602277,264.104608443918
24,0.0448817445888279,-0.72589582943741,-2.22215128217,264.750983793789
25,0.0589466266717058,-0.884341420828103,-2.10400347643684,265.805082463425
26,0.0461880943259773,-0.64065217168956,-2.95467189153968,263.786579116589
27,0.0566381716037707,-0.787593600486781,-2.64913610882288,265.295959613343
28,0.0319963256483798,-0.460366146399081,-3.49274760234614,265.455087273673
29,0.0487265016774371,-0.74813128134904,-2.26449305005599,265.194254593676
