Time,p1,p2,p3,p4
1,0.0705506052531089,-1.17365383096177,0.0231828920092503,257.898434163722
2,0.100513971199141,-1.48028665078205,0.00444951383295842,260.200515064307
3,0.0860987947202353,-1.24589872366824,-0.855745143768828,260.604130364398
4,0.0715298370267926,-1.08472071923685,-0.899015850136542,259.17359343556
5,0.0437465152836376,-0.788476893129164,-0.894890206497076,257.177293642919
6,0.0739296573481697,-1.18348642756467,0.10748311864303,258.323986244982
7,0.0719202509094856,-1.14602448000263,-0.101341282065499,258.151482620429
8,0.0813477474058773,-1.28790493209263,0.485049825809036,257.307399010703
9,0.0670503669925179,-0.929275354345381,-1.76181528137274,259.410692808984
10,0.0635883815310816,-0.936855143754753,-1.33743863195993,258.939737212815
11,0.0683149195774992,-0.977711770647526,-1.74187236729192,261.495116731065
12,0.072239315916716,-1.17588809382768,-0.166644273955496,261.340041520233
13,0.0663558408623107,-1.11510518764235,-0.148384102851781,260.599682342215
14,0.0585272604124675,-0.963536575598117,-0.699207268909878,258.907201661285
15,0.0684114256448161,-0.997440940928319,-1.54142478064406,261.570381207644
16,0.0621823358366488,-1.00015673568444,-1.02770509113284,262.248098962708
17,0.053642746013735,-0.798496368926805,-2.43108902925013,265.370013434018
18,0.0600204109240396,-1.09132117738536,0.0848603431777237,261.672770616954
19,0.0641507409083789,-1.09200870510543,-0.382615480359045,262.066297786079
20,0.0722251223612484,-1.17652253783003,-0.275377011735742,261.230373795475
21,0.0756989172252006,-1.07833562932418,-1.75708893453012,263.851111918276
22,0.0772375940396721,-1.10735148188702,-1.57782850897755,262.822372884529
23,0.0585099611580092,-0.849395659084651,-2.03305960979906,259.615661969753
24,0.0558559647180976,-0.751435691086328,-2.86504474323409,260.633990793347
25,0.0603323114499666,-0.909740101609499,-1.4878110154941,258.11867236555
26,0.0844969722077507,-1.26490702518548,-0.203072544267295,257.515216298342
27,0.088854374731819,-1.30268396471939,-0.46760591359509,259.747588640794
28,0.0908511996468897,-1.31003095070797,-0.553761796156902,260.319263239785
29,0.0759112109118697,-1.07755399926027,-1.48675997294024,261.047176523838
30,0.064626592503091,-0.960094716483376,-1.32773139508911,258.892974441831
31,0.0859873632762623,-1.25899468141646,-0.668249640513698,260.397249948168
32,0.0835669716286664,-1.22592285073391,-0.99845116082019,261.751002221788
33,0.0757350597165733,-1.19280767023203,-0.400570478929958,260.496375873175
34,0.0622278949021268,-0.927562297560184,-1.83802652843567,261.791777987278
35,0.0475082770922355,-0.758267111193404,-2.0834517794126,261.258899358542
36,0.0582531713022039,-0.899248825697985,-1.57373521415094,260.964091775444
37,0.0677650164558201,-1.01489897598451,-1.37946956584659,262.031188945182
38,0.0655399927977936,-0.977107944190167,-1.79937047545409,263.808764654742
39,0.0423879196273487,-0.579407339658649,-3.70164709177738,266.811794227578
40,0.0424832562540691,-0.629305788680361,-3.08971394508162,265.79043014978
41,0.061797799342185,-0.920246758441769,-1.66249561881409,262.429220288124
42,0.0803730050584231,-1.23003737731169,-0.257817638922622,261.466766684819
43,0.0894492786825156,-1.34725329920556,0.115530605836934,261.365824703538
44,0.0781522412742933,-1.09784517247937,-1.47856394729552,263.321610517871
45,0.0563265482854702,-0.780299018232581,-2.69375949253582,263.867007813491
46,0.0658785029848398,-0.933303079451698,-1.9223397695346,262.73211532695
47,0.0604715263451092,-0.799894210014765,-2.68525972551078,262.130438071093
48,0.0533630154510864,-0.680591452506377,-3.2630008480558,262.763088920732
49,0.0672461546483328,-0.957314148412767,-2.08400422227019,263.367576177713
50,0.0109986458159504,-0.0872463099696158,-5.13172665291949,264.569065736627
51,0.0513802912958675,-0.865338766185298,-1.29724497361111,263.401378410875
52,0.0518511289017046,-0.813626103605324,-2.0779572290882,265.92627537059
53,0.0786850843402827,-1.17031639601067,-1.36953570409508,267.547360884243
54,0.057009240991775,-0.838809131861012,-2.43363951129942,266.538307638505
55,0.0502767809945122,-0.679603680391502,-3.52832620504471,268.265725550034
56,0.0657172200004086,-1.03569691696511,-1.13433218944111,264.41201694659
57,0.0333106147900553,-0.473635479626579,-3.31096436369656,263.17296192862
58,0.0143481477634245,-0.204173750002153,-4.0916314920187,263.055862778762
59,0.0552721102378974,-0.70289019880094,-3.27227333656291,264.38492103536
60,0.0753215634639248,-1.05940402446093,-1.98090042252833,266.503575574434
61,0.0619630913385465,-0.824686792379745,-3.34527168389479,269.210217148026
62,0.0347486703427412,-0.482276051960248,-4.08419706480582,268.488496319536
63,0.051941918538916,-0.675664327628518,-3.98259812392173,269.946878097839
64,0.0561905479635222,-0.798581334707247,-3.06070847993955,268.518292743063
65,0.0431134777545435,-0.611829181756219,-3.92608746574096,271.320088918412
66,0.0157094526720187,-0.332031651960401,-3.86808371487691,269.240110121979
67,0.0379746860430905,-0.623432855825729,-2.72427759559231,266.106164189718
68,0.0443001502111045,-0.767964651150817,-1.89780474963624,265.126402006728
69,0.0662734394307044,-1.08241181740038,-1.24753274608923,267.973710886539
70,0.0534499999937993,-0.847091327173241,-2.30424770861094,268.996552889171
71,0.0396257013702304,-0.608625166154055,-3.12764783809582,269.123036597937
72,0.0260161988677276,-0.330466242004179,-5.2372651654257,274.020444743934
73,0.0304581788040632,-0.651757938563048,-1.94077930165453,268.410256177807
74,0.0368170106784106,-0.719366412376628,-1.7917682156741,266.861858276092
75,0.0398800365509161,-0.660544831752531,-2.62412642842878,267.178585300004
76,0.0393266975656285,-0.651870829661986,-2.65686160470904,268.036358578966
77,0.007164473818629,-0.0754570595094613,-5.3495304215474,269.645843816942
78,0.0250277412065948,-0.37446538080447,-4.05647745566933,267.937651381781
79,0.0493304050040303,-0.731824213476824,-3.09459178715638,269.236363796342
80,0.0411904807860182,-0.583809758075938,-3.75725554417197,270.710644362386
81,0.0466248453466638,-0.681212081473573,-3.48100995508806,272.235405316635
82,0.0146843170069099,-0.285471379166914,-4.38979649517655,271.762999648773
83,0.0519509798706267,-0.755665246952379,-2.98527795667913,268.943580441706
84,0.0478087192425018,-0.581147302594954,-4.39945964753082,270.825310088603
85,0.0347017999174326,-0.5074780676502,-3.70618857110802,270.097585891651
86,0.0395750800967924,-0.687052748603812,-2.30500491737879,269.067319875204
87,0.0649432222591783,-0.866229620008629,-3.26139168207358,272.870961631013
88,0.0430238897131045,-0.579674657150756,-3.92377000414955,271.36874436423
89,0.0459429668555015,-0.640700290596127,-3.18555434354425,266.756553595304
90,0.038731475253242,-0.40930678948585,-5.03031571658685,270.109763976799
91,0.0637637861084786,-0.780931164115769,-4.28824484071317,273.862291062792
92,0.0627437794934209,-0.782784407282879,-4.19837837724826,273.728288014611
93,0.0224127803045243,-0.245236203147507,-5.57227722571534,273.468238676459
94,0.0349718350201848,-0.397542221065202,-5.38563247533076,274.942292146751
95,0.0174670083523863,-0.159237578358915,-6.12757515575265,276.703091474893
96,0.0518791002596768,-0.717144477122873,-4.02522349450487,276.942178914914
97,0.0159195138251777,-0.127606770874979,-6.74377368866783,279.973051441107
98,0.0193283606613652,-0.336316972886397,-4.55171172898453,275.561912262641
99,0.0243248023938511,-0.259771735906073,-6.15015064160736,279.249138541605
100,0.0416577423577993,-0.595942165878597,-4.23954589598348,276.053011833228
101,0.0321464498495452,-0.364505703388489,-5.35307133208265,274.201464034997
102,0.0192913227158519,-0.141832134725374,-6.3489713594874,275.136511078899
103,0.00241190157974539,0.122345557677953,-7.5189648398664,277.072424861504
104,0.0471740604059065,-0.669667362439614,-3.96365708133153,275.697610032297
