Time,p1,p2,p3,p4
1,0.0315060493546636,-0.366913218843598,-4.63937358752976,269.06923018418
2,0.0320836430082033,-0.491940056993301,-3.34530066071562,267.368117953517
3,0.00971848433357865,-0.156135536394227,-4.5778606373297,268.132813151997
4,0.00950346843915857,-0.263970974307698,-3.09507096474837,265.073235937836
5,0.0519754375839912,-0.951404668573762,-0.295547390597437,262.921494798172
6,0.0471438022309267,-0.816564635068444,-0.825293733036446,260.448520435303
7,0.023940076491468,-0.342854553519712,-3.29039733336878,261.51062517945
8,0.0250063560309902,-0.407391810574037,-3.00584886633384,262.845600148732
9,0.0294185473824124,-0.521134799617651,-2.30900541154458,262.51917554494
10,0.0269523580245523,-0.415133553306498,-2.97181184860507,262.439112464831
11,0.0329479568585325,-0.324513939760624,-4.69357848977622,265.498825262378
12,0.0394802348690308,-0.545807861194234,-3.2585693617807,264.953842359353
13,0.0248592158240968,-0.188515525089043,-5.52390151336691,267.420127548915
14,0.0329823643163197,-0.444975846834696,-3.84195604985476,267.291411986682
15,0.0339053641465473,-0.552238099047381,-2.54595176546102,264.206243901587
16,0.0396321010997998,-0.564716181789215,-2.85180795197018,264.119480278196
17,0.02538290864764,-0.194809039724821,-5.55839367326051,268.602699736701
18,0.0360501303095084,-0.467691510372217,-3.84967509050186,268.514947893064
19,0.034555193539393,-0.45224516451572,-3.98204012045383,269.269272446506
20,0.0568943311585153,-0.965077983791032,-0.703111236165312,265.556065731911
21,0.0426209100468871,-0.704884270139304,-2.00540380120651,266.118555741617
22,0.0396534451616747,-0.56678486611482,-3.20329714418002,267.231484660509
23,0.0447681554429905,-0.692534465167609,-2.40632042932175,266.625935566856
24,0.0427038546616551,-0.769415719974901,-1.22854291008508,264.628823408856
25,-0.003596768078692,0.0566350392854428,-5.01230404373939,266.425939893305
26,0.0211575560518624,-0.39622096328178,-2.56487415571755,262.901354279494
27,0.0428339553422299,-0.594039540180606,-2.77183301405157,263.980918714923
28,0.0438469048525043,-0.576667391565519,-2.99395812086083,263.498803746975
29,0.0126272615434906,0.0180733335194857,-6.13659306008198,267.351796013485
30,0.000818256797625679,0.19573213351646,-6.83646612012486,267.883010748515
31,-0.00930994300802124,0.379391752441173,-7.69936453748826,267.51926851504
32,0.0242454047159934,-0.307496772410267,-3.98360537346193,264.412932894036
33,0.0052786619517543,0.243009299932957,-8.14139720965415,269.758905965586
34,0.0327581559545374,-0.255407254336467,-5.82356174032812,268.491406173049
35,0.0062483273097142,-0.0289142838912357,-5.11913326449541,265.039431222171
36,0.0365915569264916,-0.600319993699041,-2.43208351106968,264.724795891402
37,0.0207526731998039,-0.264313102800661,-4.33210739598229,266.371532250698
38,0.0337516898602667,-0.390147157791115,-4.3016454336646,266.828068663448
39,0.0202644369597368,-0.177702882097427,-5.29214321419277,267.99870816019
40,0.000195615899511814,0.341915533355457,-9.00994240729449,274.570793105739
41,-0.0125397418817174,0.365136500674138,-7.84526336924146,273.161946621846
42,0.0095736646841032,0.0332246927904418,-6.76380507265423,273.545603294984
43,0.00748815230930194,0.130665994205147,-7.8627763305261,275.938718958735
44,0.044001125007936,-0.45799628761567,-5.43570839480344,274.426954916648
45,0.0415532100603158,-0.57435587826492,-3.22460521370223,266.148666453864
46,0.014341863130593,-0.0587746146805163,-5.54319449993014,265.67125287436
47,0.044622109899314,-0.568644122847738,-3.35815212717063,264.834689369822
48,0.0539900153603717,-0.657977581287296,-3.79676799084138,267.623309462022
49,0.00197474473871024,0.0911448622947419,-6.07111771449526,267.830919587735
50,-0.00313901645250926,0.333104394900244,-8.40314922285073,272.125953876438
51,-0.0230604119567644,0.491059021942068,-8.06056686798228,271.221904105798
52,-0.009187751752964,0.269572143299791,-6.99884124935959,269.934485492908
53,0.0228501021100057,-0.303451117677315,-4.3656311643274,268.443911550893
54,0.0715253165700614,-1.04130905892724,-2.08325694652292,271.558331052452
55,0.0676024500240434,-1.03335969657236,-1.64966712963936,271.738069382373
56,0.0167670628823875,-0.116833775346004,-6.0950624252699,274.477710966343
57,0.0328873148131255,-0.452053492689388,-3.99302503410679,270.949318847193
58,0.0383188140991157,-0.687669988003511,-2.02215899856573,269.87230774359
59,0.00103051827730517,-0.105220422889486,-4.18206520935564,270.814374634191
60,-0.0211356276305405,0.48020747037574,-7.99519599391165,273.24152269686
61,-0.0311737702754149,0.618784368205544,-8.40214676670858,272.040947030536
62,-0.015691518718153,0.346314770426083,-7.33972989797838,273.141191808327
63,0.0142113105645472,-0.0308880195014143,-6.62290661046186,274.145424682146
64,0.0335415300488906,-0.429543566486414,-4.33889903977474,271.567985797953
65,0.0534860769485165,-0.799858138790546,-2.45736214890107,269.793924133935
66,0.0250627371705048,-0.13867912672788,-7.00441015305461,277.527663430844
67,0.0152017983199178,-0.161041242983907,-5.75362316930548,276.114562457204
68,0.0435575452143731,-0.673484645479272,-3.45508635176571,275.843066027655
69,0.0150207407602656,-0.155521088464212,-5.68035917378757,275.867537223988
70,0.0602926147646123,-0.800695305874861,-3.67201333066091,275.922033429733
71,0.030657638882435,-0.288586036649649,-6.2072528970245,279.428264535315
72,0.0371705017593318,-0.459436338844415,-5.12827266779353,278.814771916284
73,0.0171336321108736,-0.17153698279614,-5.67662650569157,276.159851622021
74,0.0106443096468307,-0.0868234454514994,-6.39465404512329,279.178614117533
75,-0.00285072748628628,0.0414765499477509,-5.82103582293019,275.104616781553
76,0.0283443218864018,-0.614986012374775,-2.16272718838875,271.488783298868
77,0.0530838671473194,-0.842427275852148,-2.59244407707997,274.793426826841
78,0.0230950349086719,-0.490447460063258,-2.88679546111944,271.688115471803
79,-0.0122804361907525,0.161410105512635,-5.70459388191255,271.297917381743
80,0.00557099792421461,0.0358820613336494,-6.37325612853177,273.849485289267
81,0.0140716811838238,-0.188429073292081,-5.18919866298577,274.884729368242
82,0.0397104680529982,-0.325380462060274,-7.1571247129572,282.665250750971
83,0.0211907656815829,-0.312706954506063,-5.10905375832922,278.977404559964
84,0.00542492408610709,-0.19393572639486,-4.38951756811226,276.481175840571
85,0.00543722796416576,0.0154082763819249,-6.54887968429311,278.615719949258
86,0.0223210241532103,-0.290555669640396,-5.00733024400545,275.704002487986
87,0.0288160608309474,-0.514711919503749,-3.37412458851669,273.796284338486
88,0.034466963556325,-0.575059471456954,-3.15844784240562,274.131700375968
89,0.00156566433876143,0.0343848204289669,-6.13790244227781,276.430609581906
90,-0.0318704384413074,0.437861631597672,-6.48130068873421,273.594276022396
91,0.0228839512338629,-0.369024536723208,-3.91889009204019,274.131460263587
92,-0.00500899670736131,-0.0147267796126363,-4.66491558196009,272.71457462055
93,-0.000321730279806082,-0.0724054050631202,-4.77268150130799,273.911655183882
94,-0.0276558770650179,0.450041564693236,-7.2620916159116,275.674570100525
95,0.00507094246073058,-0.0269173989946372,-6.11617921471673,277.501347357638
96,0.0163883953849949,-0.230497423158691,-5.21063328902789,276.620366918742
97,0.0325963614342733,-0.383357649042106,-5.6205521594408,279.716325888492
98,0.0248346034065779,-0.331281843577639,-5.2954324349219,278.76132795092
99,0.0150765770602794,-0.220455094193675,-5.4781310489935,278.904552570214
100,0.046532243560157,-0.753472820298474,-3.19515050755192,278.412818688908
101,0.0395298163163553,-0.738796241627357,-2.16096427432887,274.539843404602
102,0.0424538888740135,-0.538844240865147,-4.52523745794841,276.424707231323
103,0.0134864915723169,-0.155055439817215,-5.68734631247597,276.213545471424
104,-0.033594695449273,0.576056279985904,-8.26194900762886,276.405701804405
105,-0.0160196998312329,0.328175287194464,-7.34623878284689,275.776296093022
106,0.0117057419086675,-0.093707384959227,-6.10581200690143,277.095647615167
107,-0.0322312044229308,0.540778248560914,-7.89577453817005,275.923259411868
108,-0.00642580360733527,0.153543144245505,-6.81678705739001,278.444667436305
109,0.0151762601008256,-0.206685859524692,-5.18834082616686,278.306375415971
110,0.00977243756625569,-0.137564338977371,-5.50128956820259,279.886429869417
111,-0.025698426718067,0.276804346652297,-5.71585223134203,276.068450303474
112,-0.0247042151378595,0.340570358932583,-6.60831341118083,276.825676119148
113,-0.028628258274274,0.515604824340243,-8.06184408659477,278.979837971596
114,-0.0403836804707638,0.713172073622067,-8.75243000308458,278.69488535999
115,0.0394689447791138,-0.572075947678206,-4.2835883732616,280.185290821218
116,0.0627151143346765,-0.891885791353233,-3.68509021473826,280.944387019081
117,0.0141115430525429,-0.271736784438143,-4.51721367036159,276.317216119413
118,0.0183155958441266,-0.178852827837012,-5.9374921679615,278.12561773948
119,-0.00494276383150224,0.07640669861865,-6.47338649505566,280.019352858965
120,0.0231037570454321,-0.276073600079428,-5.70821819197286,280.136894963701
121,0.0333563319202436,-0.461234835521601,-5.12150655238685,282.086104220411
122,0.0344711849656184,-0.576051237496334,-3.84368747568406,280.293959600049
123,0.039771521296671,-0.580048793935077,-4.90493145898066,285.110186256827
124,-0.00301197409252783,0.244179653960451,-8.99598459241268,287.853296122319
125,0.0223580133768263,-0.320279938007447,-5.48178901421872,284.480717262975
126,0.0287453301396691,-0.38730167664516,-5.57455989872308,285.15172991169
127,0.0219356697741008,-0.444349050369388,-3.73046697207941,280.642989718969
128,0.0099596359039522,-0.33916066680176,-3.30415667548676,279.853602944969
129,0.0100839744543961,-0.308125292723957,-3.77368264810041,281.65721065181
130,0.0113855780146591,-0.194920295849467,-5.08216137363305,282.342070160251
131,0.00268305531235131,-0.0973922875219436,-5.24834501543117,280.645121001871
132,0.0312062315772987,-0.529805098019234,-3.81997600849262,279.957082762619
133,0.0182029548414037,-0.295021978431176,-5.0728703521555,282.183756193947
134,-0.0168324020297836,0.150765910479647,-5.5755262274074,279.821325250341
135,0.0217978130066522,-0.261441165295147,-5.37997156205634,281.963619821486
136,0.0125611998923144,-0.18666823492298,-5.53286641358472,282.075175524114
137,0.00540636534131197,0.0830768962085527,-7.96365050717598,286.377752215686
138,-0.0228829731130553,0.540405437511937,-9.56032243313243,286.458748918193
139,0.00469447938544769,0.0490812910539892,-7.11285150425875,284.03574390419
140,0.0190723176972297,-0.195025036872986,-6.25992509575369,285.526888393621
141,0.0107087241688472,0.0366850287593252,-7.70206549395778,287.957008820326
142,-0.010487205102784,0.280649004993579,-7.95838765833314,287.478884844191
143,-0.0274786537018088,0.466553192166556,-7.94441703167535,284.752878319292
144,0.0165719730060711,-0.127221943453042,-6.53197518446711,285.671009528067
145,-0.0321329662228066,0.624790893176775,-8.74171114963493,283.446071885235
146,0.0360921217578096,-0.391218127232502,-5.79994641340206,285.66536764395
147,-0.001532919831147,0.215894707533829,-8.31360906392267,287.542797530012
148,-0.0077885095316188,0.330980713941099,-8.76102763522789,287.804758812857
149,0.0100744700011926,0.0125115001429696,-7.47244350485765,288.243543788635
150,0.0345526993751712,-0.358695804226457,-6.2903838125771,288.035600539141
151,0.0234535005139113,-0.244797731037791,-6.30296292379777,287.589980926794
152,0.0215513603619039,-0.0521628570477963,-8.23105545345196,290.913112533085
153,-0.0542330568564239,0.913819110128336,-9.99181658168643,288.522525619426
154,-0.0378722492808574,0.826130469253396,-10.469115698229,288.300442847147
155,0.0142725321492338,-0.145736092882824,-6.2417036365694,288.117652077313
156,0.000910964736378171,0.119080567106999,-7.87458370571098,289.979720986629
157,-0.00958303068915684,0.222918968125915,-7.73912000185762,288.553722024955
158,0.0143274350233584,-0.139075056693689,-6.66121487868358,289.346056730864
159,-0.00613563082991217,0.133521118421981,-7.12834719713793,288.562586370887
160,-0.0229613410159147,0.279038605898045,-6.24812803393627,283.897227839554
161,0.0240079246074027,-0.379584636318348,-4.76644152749541,287.202768332238
162,-0.00535905235807598,0.119393749834635,-6.88483771907883,288.732969760278
163,-0.00205136505293659,-0.0306428733770182,-5.43790330720155,286.615250180067
164,0.00523997220385164,-0.115875051525036,-5.3275068106259,287.362886545255
165,-0.0116863143196717,0.0538473346885641,-5.36755676762833,286.908125180797
166,-0.00575357665265406,0.0360314313443261,-5.81789383491196,287.990161599246
167,-0.00964238426017357,-0.0159411732141884,-4.69006471847049,286.423381040582
168,0.00275850842099757,-0.192340804256364,-4.03305972930012,285.25929777997
169,-0.0226908194830877,0.240523198227609,-6.06710656072413,287.456032916922
170,-0.0189134711370127,0.304008890049977,-7.18442376619591,289.532099949512
171,-0.0520217612359007,0.779046892727949,-8.42280535506103,288.930194048811
172,-0.0309497445994087,0.345993298826569,-6.33482570238502,288.491962851485
173,-0.0291175893135424,0.369285212193916,-6.52520515699154,288.41701111051
174,-0.041520797419574,0.48936832808853,-6.65799842912252,288.34482568304
175,-0.0168683268925048,0.180689099908408,-6.00457246438704,288.389272800106
176,-0.0257291593942245,0.459390373312714,-8.12428120908085,291.192099421627
177,-0.0388800385953661,0.639519735218192,-8.49573507850242,291.187268273992
178,-0.0297026640685619,0.395556004750645,-6.8455808641252,289.256202227027
179,-0.0317522947394901,0.393709830638402,-6.65072536447,288.65895797838
180,-0.0156689127386622,0.166234287498677,-6.11685282563945,288.975656844843
181,0.00432598167068932,-0.0930717471812794,-5.69246541395243,289.859035525705
182,0.0216190789331332,-0.336114373243709,-4.80189453108495,288.351720641296
183,-0.0256705310513566,0.342287411803252,-6.55758769433963,287.002192609828
184,0.0101454805854316,-0.14808890193865,-5.6509300145108,290.275872631687
185,-0.0187165045540986,0.319618733857752,-7.49969599034417,291.355032736096
186,-0.0142615055222867,0.222287738705863,-6.6310008634928,289.343871281428
187,-0.0212389621811148,0.377316452375709,-7.9464927618902,292.751845325503
188,-0.00536947797822414,-0.00424017412178778,-5.99915384565163,292.897164594331
189,0.00517720004974778,-0.124953135992536,-5.75281361302799,292.676514837058
190,-0.0206251786060619,0.27288548562,-7.10774489415708,292.573149809649
191,-0.00502653116651752,0.0619912200323139,-6.15405286905008,291.029688383823
192,-0.0222191839633021,0.186252907738712,-5.12804668534668,286.786801360303
193,-0.0309116436945185,0.298154012736026,-5.33846716777539,286.890636949923
194,-0.00773745288268971,-0.0358793820973091,-4.56832529796694,287.91435250712
195,-0.0234287768837294,0.3092698957299,-6.50273378464065,289.982607188355
196,-0.0137412289189547,0.1302637859167,-5.42346576324623,288.317119218046
197,-0.0217490426585413,0.218310033727453,-5.65537759562256,288.786603167825
198,-0.0418201430964357,0.535006587810882,-6.93306919933659,288.866263702705
199,-0.0322318074665667,0.378134435514018,-6.09430814591702,286.808522688078
200,-0.0310844854409829,0.337849626134437,-5.48491198076822,283.926199802695
201,0.00729303236683104,-0.25801070851062,-4.09710703277908,287.084118058796
202,0.0195053861923395,-0.217718876408014,-5.95560481502785,290.909298302746
203,-0.0211107101262076,0.178629085153429,-5.26715563040629,286.152637554268
204,0.00905214128310122,-0.330579655463725,-3.55062682326415,287.291806657241
205,0.00638111330162721,-0.172997259167099,-4.91870717293825,289.474199960202
206,-0.00787695230421269,0.0306415341198211,-5.38733965651731,289.413348713814
207,-0.0114265377395593,0.0374318501165518,-4.96870949271865,288.003877567703
208,-0.0176820495105266,0.139866540771942,-5.43715996369633,287.997860805991
209,0.0401882559291376,-0.626682956424777,-3.79150873322084,289.909446433704
210,0.0233623036121572,-0.336162818323676,-5.26831865186098,291.403189399068
211,0.0260913741223783,-0.4358607285138,-4.84468105302743,292.759582318509
212,0.026426846708572,-0.462260016524359,-4.49021268208351,292.543589295011
213,0.0170668695610742,-0.298617315838341,-4.96535686148514,292.050668805571
214,-0.0181284597040089,0.198649991578675,-6.21044757022615,291.013628032491
215,-0.000399180726782672,-0.059296240612911,-5.41228639988576,291.517522112479
216,-0.027446485040117,0.352491169720374,-6.74532153182019,291.153718871089
217,-0.0264506070058146,0.335600460723945,-6.68620207920872,291.224908956018
218,-0.0335222627858174,0.49754762677395,-7.50430989179313,291.420397036811
219,-0.00976848457100455,0.0575915799522152,-5.49815161109104,290.613288473174
220,-0.0365748170106687,0.425415897750739,-6.4247421324378,289.785825570643
221,-0.0147763753888701,0.119078994428993,-5.71411927436036,290.305306434269
222,-0.0320005744593903,0.423112014967351,-7.1439109264545,291.316637996353
223,-0.0252994522523926,0.339089689492595,-6.83950987383947,290.506057883917
224,-0.0422750325731674,0.620077996835263,-7.80423769077746,290.259280232672
225,-0.0231768482070282,0.257943087521387,-6.05936209451839,289.526176329415
226,0.00505414051378428,-0.13384693486527,-5.16012974191653,290.60813856724
227,-0.0282439535643685,0.344121422946987,-6.3357388384406,288.817576356603
228,0.0234302739889117,-0.47113614779831,-3.34497929184911,287.799267244226
229,0.0258427667057374,-0.423096422554829,-4.19577354869312,289.483506969485
230,0.00914796113533345,-0.262842930538613,-4.03025595308092,288.724712005516
231,-0.0256539613041898,0.214971463427174,-5.17440140550841,287.338731235332
232,-0.00256461720380148,-0.117994745977836,-4.33000742844533,287.600129173672
233,0.00646522166508608,-0.112930195732764,-5.24546278483874,288.65920478178
234,0.0160352695264456,-0.372733778124743,-3.43743056293124,286.626639523369
235,-0.00444668343932014,-0.134208753955577,-4.08769222489237,287.21716170311
236,0.0311132668457851,-0.542915059758907,-3.41913718066104,287.200340023699
